timeDate,BTC,ETH,XRP,EOS,LTC,XLM,ADA,MIOTA,TRX,NEO,DASH,XMR,XEM,BNB,VEN,ETC,QTUM,ONT,OMG,ZEC,BCN,ICX,LSK,ZIL,AE,DCR,BTG,ZRX,BTM,SC,STEEM,XVG,BTS,MKR,RHOC,WAVES,BCD,DOGE,REP,GNT,WAN,STRAT,DGB,BTCP,PPT,WTC,SNT,AION,HSR,NAS,HT,IOST,DGD,GXS,KCS,LRC,BNT,SALT,MCO
2017-06-16,2518.56,370.23,0.262068,,35.7,0.037536,,0.410757,,2.77,166.25,48.11,0.192579,,,18.4,11.29,,,387.43,0.002343,,3.11,,2.87,32.57,,,,0.015742,2.08,0.003822,0.317811,,,5.16,,0.003163,28.76,0.544276,,8.09,0.029569,,,,,,,,,,91.34,,,,,,
2017-06-17,2655.88,379.41,0.268351,,47.65,0.039251,,0.419906,,3.76,178.13,50.46,0.204418,,,23.27,11.25,,,384.86,0.002648,,3.08,,3.05,31.83,,,,0.01655,2.04,0.003723,0.340724,,,5.18,,0.003322,31.09,0.616756,,7.76,0.028367,,,,,,,,,,90.83,,,,,,
2017-06-18,2548.29,371.46,0.2846,,46.04,0.038332,,0.405862,,5.26,193.53,49.6,0.198033,,,22.07,10.58,,,376.82,0.003107,,3.13,,3.73,41.95,,,,0.015913,2.0,0.003448,0.325842,,,4.99,,0.00323,30.02,0.579051,,7.42,0.027826,,,,,,,,,,87.98,,,,19.98,,
2017-06-19,2589.6,370.06,0.296068,,50.32,0.040252,,0.412183,,11.72,201.26,49.09,0.195966,,,22.95,10.59,,,391.89,0.002626,,3.16,,2.39,40.05,,,,0.019446,2.12,0.003124,0.325901,,,5.15,,0.003141,32.78,0.725816,,7.7,0.028017,,,,,,,,,,100.67,,,,23.73,,
2017-06-20,2721.79,359.0,0.324427,,47.22,0.039366,,0.418494,,8.0,187.91,48.08,0.199343,,,21.68,11.49,,,401.2,0.002634,,3.28,,2.25,35.71,,,,0.018842,2.04,0.003149,0.334546,,,5.07,,0.003218,30.13,0.648595,,7.03,0.027735,,,,,,,,,,100.02,,,,21.41,,
2017-06-21,2689.1,336.87,0.296366,,47.79,0.038124,,0.413547,,10.15,178.81,46.59,0.191312,,,20.7,11.83,,,378.22,0.002824,,3.12,,2.87,37.04,,,,0.018817,1.98,0.002924,0.319381,,,4.89,,0.003125,28.97,0.604908,,6.98,0.026982,,,,,,,,,,93.34,,,,20.01,,
2017-06-22,2705.41,336.37,0.297848,,47.71,0.038719,,0.417742,,6.94,177.06,47.28,0.182819,,,20.79,12.1,,,378.56,0.002536,,3.14,,2.1,43.12,,,,0.019345,2.01,0.003023,0.307943,,,4.92,,0.003104,30.11,0.591251,,7.12,0.026037,,,,,,,,,,97.76,,,,4.19,,
2017-06-23,2744.91,341.74,0.319978,,47.34,0.041397,,0.48091,,6.84,189.26,51.41,0.197522,,,21.34,16.99,,,385.84,0.002563,,3.36,,1.91,45.55,,,,0.018969,2.17,0.003928,0.330783,,,5.21,,0.003143,31.26,0.655915,,8.35,0.028608,,,,,,,,,,95.21,,,,4.04,,
2017-06-24,2608.72,323.7,0.31111,,44.49,0.03821,,0.51291,,6.3,182.62,48.03,0.18616,,,20.19,16.35,,,362.57,0.002807,,3.26,,1.86,43.29,,,,0.016932,2.06,0.003394,0.314287,,,4.86,,0.003135,29.42,0.62524,,7.69,0.02628,,,,,,,,,,92.21,,,,3.4,,
2017-06-25,2589.41,303.25,0.298423,,43.92,0.033373,,0.470941,,5.95,172.88,45.89,0.177182,,,21.42,14.92,,,330.04,0.002717,,3.04,,1.85,38.81,,,,0.016173,1.89,0.003301,0.299584,,,4.62,,0.002961,27.99,0.564485,,7.08,0.022619,,,,,,,,,,88.29,5.79,,,2.86,,
2017-06-26,2478.45,272.69,0.277288,,41.13,0.030218,,0.402438,,5.53,162.89,43.49,0.162366,,,19.58,12.61,,,304.65,0.002515,,2.8,,0.951946,35.26,,,,0.015333,1.8,0.003045,0.262872,,,3.83,,0.00275,25.16,0.473199,,6.36,0.020129,,,,,,,,,,84.47,4.94,,,2.48,,
2017-06-27,2552.45,293.09,0.276306,,40.54,0.029113,,0.392269,,6.83,176.02,43.57,0.163454,,,19.14,14.47,,,328.65,0.002371,,2.74,,1.54,36.26,,,,0.015304,1.78,0.002912,0.245319,,,4.29,,0.002623,25.6,0.549714,,6.68,0.020837,,,,,,,,,,86.73,5.04,,,3.05,,
2017-06-28,2574.79,327.93,0.280455,,42.85,0.031998,,0.379136,,8.38,184.13,47.32,0.170694,,,19.65,13.83,,,342.61,0.002261,,2.92,,0.459884,36.09,,,,0.016454,1.92,0.00304,0.277695,,,4.24,,0.002793,28.08,0.571109,,6.97,0.021528,,,,0.05615,,,,,,90.65,5.59,,,3.48,,
2017-06-29,2539.32,302.88,0.265421,,41.07,0.029039,,0.417798,,9.77,177.17,45.02,0.163684,,,18.66,12.48,,,324.38,0.0023,,2.71,,0.581228,34.2,,,,0.015176,1.75,0.002957,0.256396,,,3.91,,0.002656,26.74,0.513802,,6.59,0.019527,,,,0.051921,,,,,,83.2,5.74,,,3.16,,
2017-06-30,2480.84,294.92,0.26293,,40.35,0.026988,,0.401591,,8.73,181.77,43.73,0.159532,,,18.92,12.03,,,307.12,0.002256,,2.53,,0.760342,32.26,,,,0.014268,1.66,0.002797,0.248337,,,3.57,,0.002602,28.1,0.476923,,6.3,0.018117,,,,0.044256,,,,,,80.78,5.34,,,2.85,,
2017-07-01,2434.55,274.6,0.254744,1.01,38.99,0.024466,,0.38963,,7.95,165.71,40.96,0.145722,,,17.81,10.39,,,290.37,0.001856,,2.3,,0.495905,29.21,,,,0.012829,1.59,0.002816,0.227891,,,3.7,,0.002645,24.75,0.442944,,5.55,0.016671,,,,0.043922,,,,,,78.03,4.82,,,2.7,,
2017-07-02,2506.47,287.99,0.259449,2.71,41.57,0.025706,,0.382249,,8.1,173.49,42.79,0.159311,,,17.91,9.45,,,301.88,0.00254,,2.57,,0.819568,29.8,,,,0.013083,1.64,0.002924,0.214291,,,3.62,,0.002481,26.23,0.468033,,5.88,0.01733,,,,0.042308,,,,,,76.55,4.57,,,2.92,,
2017-07-03,2564.06,282.9,0.259959,4.09,46.43,0.026266,,0.376139,,8.22,180.79,43.63,0.176653,,,17.85,9.19,,,291.56,0.002198,,2.47,,0.925401,31.86,,,,0.013694,1.64,0.003381,0.248136,,,3.81,,0.002533,28.77,0.465082,,5.95,0.019241,,,,0.056668,,,,,,80.43,4.36,,,2.89,,2.47
2017-07-04,2601.64,273.3,0.254709,3.37,55.33,0.02575,,0.39639,,7.78,183.06,45.47,0.18835,,,18.05,9.27,,,282.21,0.002161,,2.53,,0.660831,36.26,,,,0.013354,1.85,0.003421,0.237508,,,4.32,,0.002518,27.55,0.480977,,6.32,0.017795,,,,0.056563,,,,,,78.62,4.42,,,2.85,,2.28
2017-07-05,2601.99,268.77,0.256523,3.0,53.19,0.025441,,0.38013,,8.03,209.48,45.72,0.174562,,,17.77,8.3,,,283.01,0.002119,,2.48,,0.766551,37.33,,,,0.012953,1.8,0.003796,0.230054,,,4.56,,0.002714,26.88,0.460926,,5.99,0.01698,,,,0.050488,,,,,,77.21,4.21,,,2.79,,1.9
2017-07-06,2608.56,270.55,0.254641,3.36,51.13,0.025418,,0.35388,,7.84,213.17,50.12,0.169307,,,17.91,8.75,,,287.81,0.001933,,2.52,,0.662132,35.16,,,,0.012311,1.85,0.004726,0.217133,,,4.34,,0.002636,27.5,0.433511,,6.22,0.018011,,,,0.050457,,,,,,75.04,4.09,,,2.78,,1.97
2017-07-07,2518.66,245.99,0.23948,2.8,46.58,0.020415,,0.284565,,6.77,196.46,44.25,0.156905,,,16.75,6.87,,,248.73,0.002045,,2.28,,0.504908,29.89,,,,0.010217,1.52,0.003425,0.188542,,,3.77,,0.002397,23.06,0.342022,,4.92,0.01553,,,,0.044199,,,,,,61.93,3.31,,,2.49,,1.56
2017-07-08,2571.34,251.7,0.236134,2.59,52.14,0.021597,,0.305515,,7.45,209.2,46.1,0.158505,,,16.99,6.86,,,248.86,0.001683,,2.22,,0.580736,36.88,,,,0.010855,1.69,0.003922,0.191866,,,3.93,,0.00244,23.45,0.382831,,4.95,0.015822,,,,0.04421,,,,,,64.81,3.16,,,2.5,,1.33
2017-07-09,2518.44,242.14,0.233416,2.29,49.58,0.019499,,0.302889,,6.9,195.64,44.85,0.152993,,,16.26,6.36,,,241.43,0.001631,,2.07,,0.540075,33.11,,,,0.009782,1.53,0.003651,0.1698,,,3.75,,0.00233,22.28,0.341728,,4.28,0.014684,,,,0.040234,,,,,,58.8,2.72,,,2.41,,1.36
2017-07-10,2372.56,215.36,0.203165,1.83,46.58,0.015137,,0.217061,,6.03,174.4,40.01,0.132048,,,15.48,5.38,,,198.73,0.001556,,1.63,,0.508938,24.58,,,,0.00768,1.26,0.002722,0.141495,,,2.82,,0.001952,16.77,0.251804,,3.04,0.010231,,,,0.03143,,,,,,53.73,2.18,,,2.1,,0.965658
2017-07-11,2337.79,197.4,0.185019,1.66,45.33,0.014518,,0.187596,,5.4,165.73,37.14,0.119303,,,14.72,4.82,,,178.37,0.001117,,1.45,,0.506018,25.44,,,,0.006947,1.13,0.002434,0.123521,,,2.59,,0.001779,16.48,0.282797,,2.98,0.011277,,,,0.025183,,,,,,53.25,1.75,,,1.94,,0.843858
2017-07-12,2398.84,230.77,0.205354,2.07,48.75,0.017907,,0.228758,,6.63,179.89,40.39,0.133841,,,19.94,5.59,,,211.24,0.001066,,1.76,,0.500743,28.19,,,,0.008924,1.36,0.002836,0.145868,,,3.05,,0.001938,21.08,0.317395,,4.35,0.013301,,3.33,,0.030881,,,,,,66.07,2.39,,,2.17,,0.986273
2017-07-13,2357.9,209.73,0.200809,1.74,46.33,0.017351,,0.214589,,6.29,171.24,38.23,0.122953,,,18.36,5.11,,,191.15,0.001733,,1.77,,0.32564,25.67,,,,0.007886,1.16,0.002647,0.131762,,,2.9,,0.001823,20.5,0.288043,,3.68,0.011893,,5.51,,0.028235,,,,,,58.79,2.09,,,2.06,,0.88001
2017-07-14,2233.34,199.66,0.190769,1.55,42.8,0.016321,,0.17535,,5.54,161.08,35.48,0.117498,,,17.55,4.53,,0.58248,177.45,0.001577,,1.56,,0.333361,22.55,,,,0.006987,1.07,0.002355,0.121278,,,2.43,,0.001681,19.46,0.259216,,3.29,0.010766,,4.69,,0.025411,,,,,,53.99,1.86,,,1.98,,0.79931
2017-07-15,1998.86,170.66,0.170589,1.3,38.92,0.017618,,0.158688,,5.03,140.14,32.09,0.111478,,,14.77,3.88,,0.433351,160.07,0.001495,,1.4,,0.374335,20.21,,,,0.006282,0.953154,0.00211,0.10263,,,2.04,,0.001484,18.34,0.213008,,3.19,0.009875,,1.45,,0.023673,,,,,,45.47,1.71,,,1.71,,0.713138
2017-07-16,1929.82,157.36,0.148056,1.25,40.91,0.015654,,0.180978,,5.04,132.64,29.43,0.097294,,,14.18,3.93,,0.384906,165.98,0.00128,,1.4,,0.373461,19.13,,,,0.005833,0.896907,0.001982,0.094878,,,1.97,,0.001307,16.04,0.195743,,2.88,0.009221,,1.38,,0.023595,,,,,,44.27,1.78,,,1.56,,0.694733
2017-07-17,2228.41,193.42,0.177889,1.54,42.67,0.018614,,0.263105,,5.77,153.85,34.83,0.133729,,,15.5,4.38,,0.582786,182.51,0.001142,,1.76,,0.454516,24.42,,,,0.00717,1.12,0.00244,0.106933,,,2.52,,0.00152,18.14,0.251553,,3.88,0.010859,,2.53,,0.026026,,,,,,52.82,2.05,,,1.87,,0.776766
2017-07-18,2318.88,234.39,0.188718,1.7,44.3,0.018666,,0.26734,,6.02,158.07,36.38,0.132327,,,16.4,5.18,,0.759819,199.32,0.001384,,1.79,,0.53108,24.72,,,,0.007761,1.25,0.002782,0.125388,,,2.83,,0.001864,19.51,0.266971,,4.18,0.011269,,2.46,,0.028838,,,,,,59.17,2.13,,,2.26,,0.841497
2017-07-19,2273.43,199.7,0.168388,1.56,40.86,0.017256,,0.232212,,5.88,155.65,35.06,0.126825,,,14.83,5.62,,0.583911,181.99,0.001385,,1.64,,0.486333,23.3,,,,0.007339,1.13,0.002602,0.110864,,,2.64,,0.001689,16.9,0.239277,,3.85,0.010481,,1.96,,0.026746,,,,,,58.04,2.22,,,1.81,,1.36
2017-07-20,2817.6,227.26,0.188295,1.74,45.02,0.018859,,0.29246,,7.21,188.59,40.3,0.152087,,,16.06,7.59,,0.659447,206.94,0.001296,,1.95,,0.565026,26.85,,,,0.008761,1.36,0.003261,0.137125,,,3.25,,0.001935,19.53,0.276072,,5.38,0.01195,,2.36,,0.029943,,,,,,62.65,2.54,,,2.09,,1.11
2017-07-21,2667.76,218.31,0.182608,1.82,45.76,0.019201,,0.264134,,7.42,185.86,40.34,0.143792,,,16.14,7.84,,0.753032,201.8,0.001393,,1.89,,0.533562,26.87,,,,0.008939,1.42,0.003094,0.146249,,,3.24,,0.001936,20.18,0.276796,,6.22,0.011825,,2.39,,0.038317,,,,,,57.7,3.16,,,1.99,,1.04
2017-07-22,2810.12,229.48,0.19332,1.96,46.56,0.022877,,0.273382,,8.62,195.31,44.71,0.176768,,,16.51,7.52,,0.878662,216.1,0.001383,,2.28,,0.568922,30.02,,,,0.010053,1.78,0.003425,0.184828,,,3.9,,0.002095,21.49,0.326748,,6.78,0.014887,,2.68,,0.082812,,,,,,58.58,2.96,,,2.15,,1.05
2017-07-23,2730.4,225.95,0.195058,1.87,44.06,0.021769,,0.269072,,8.57,191.03,42.67,0.166136,,,15.78,6.64,,1.53,214.42,0.001571,,2.11,,0.630605,28.48,,,,0.010032,1.61,0.00336,0.17123,,,3.65,,0.001972,21.05,0.301858,,6.17,0.019792,,2.58,,0.084381,,,,,,58.72,2.48,,,2.26,,1.13
2017-07-24,2754.86,224.71,0.192002,1.87,44.41,0.022605,,0.266447,,8.46,204.02,45.58,0.169644,,,15.88,7.26,,1.52,206.82,0.001687,,2.22,,0.488238,28.41,,,,0.010984,1.52,0.003393,0.170034,,,3.52,,0.00198,21.69,0.295707,,5.77,0.021923,,2.44,,0.076513,,,,,,65.02,2.56,,,2.25,,1.16
2017-07-25,2576.48,206.71,0.178104,1.65,42.24,0.018551,,0.250453,,7.35,195.52,40.68,0.158206,0.10587,,14.92,6.13,,1.23,184.19,0.001604,,2.04,,0.412016,25.9,,,,0.008791,1.29,0.002917,0.134935,,,2.91,,0.001773,18.03,0.250758,,4.82,0.017297,,2.24,,0.059236,,,,,,61.82,2.1,,,1.94,,0.966167
2017-07-26,2529.45,203.95,0.173822,1.74,42.23,0.018878,,0.274598,,7.17,194.37,45.8,0.156463,0.105138,,14.77,6.26,,1.21,190.08,0.00134,,1.96,,0.382685,25.82,,,,0.008532,1.22,0.00282,0.135242,,,2.74,,0.00181,18.15,0.247218,,5.06,0.017387,,2.32,,0.059232,,,,,,65.13,2.34,,,2.0,,0.922468
2017-07-27,2671.78,204.32,0.173457,1.95,42.14,0.018322,,0.275467,,7.72,194.09,45.24,0.170475,0.107737,,14.66,6.21,,1.38,185.9,0.001274,,1.96,,0.315705,25.17,,,,0.008455,1.35,0.00295,0.139318,,,2.75,,0.001856,18.17,0.249879,,4.97,0.01655,,2.54,,0.058897,,,,,,62.22,2.33,,,2.02,,0.949521
2017-07-28,2809.01,193.12,0.165937,1.85,40.61,0.016961,,0.265118,,7.09,185.61,43.96,0.165774,0.104067,,14.16,5.75,,1.19,178.05,0.001303,,1.84,,0.362955,23.2,,,,0.008027,1.24,0.002848,0.132606,,,3.0,,0.001782,17.19,0.225915,,4.61,0.015182,,2.62,,0.054009,,,,,,58.86,2.11,,,1.79,,0.908533
2017-07-29,2726.45,205.79,0.169871,1.83,41.12,0.017447,,0.27519,,7.26,185.25,43.89,0.170197,0.107811,,14.4,5.78,,1.28,189.29,0.001326,,1.87,,0.391405,30.02,,,,0.008427,1.3,0.002936,0.133552,,,2.87,,0.001768,17.62,0.244094,,5.22,0.017765,,2.84,,0.053186,,,,,,59.21,2.07,,,1.83,,0.908091
2017-07-30,2757.18,197.98,0.165082,1.78,40.42,0.015984,,0.254785,,7.15,172.82,39.62,0.1605,0.106414,,13.81,5.53,,1.21,175.42,0.00122,,1.79,,0.369599,26.3,,,,0.008031,1.2,0.002957,0.125821,,,2.72,,0.001719,17.2,0.229773,,4.85,0.016127,,2.79,,0.050664,,,,,,61.49,2.0,,,1.81,,0.910783
2017-07-31,2875.34,203.87,0.167386,1.74,43.02,0.016095,,0.254732,,7.33,178.51,39.84,0.165068,0.10425,,14.0,6.12,,1.23,176.32,0.001241,,1.93,,0.351893,28.73,,,,0.008058,1.2,0.003031,0.124089,,,2.78,,0.001718,16.83,0.231489,,5.0,0.016601,,3.27,,0.054071,,,,,,62.72,2.04,,,1.87,,0.890753
2017-08-01,2718.26,226.77,0.177053,1.78,43.04,0.017933,,0.29022,,7.86,184.75,44.15,0.181054,0.099867,,14.57,6.49,,1.33,192.34,0.001215,,2.05,,0.338501,29.35,,,,0.008677,1.26,0.003057,0.130344,,,3.01,,0.001792,18.11,0.259067,,5.92,0.019416,,3.64,,0.055008,,,,,,70.33,2.08,,,2.02,,0.875193
2017-08-02,2710.67,219.95,0.173113,1.78,42.13,0.018413,,0.286116,,8.11,182.93,43.63,0.219719,0.100452,,14.77,6.43,,1.38,189.14,0.001306,,2.07,,0.356289,29.29,,,,0.008699,1.24,0.002969,0.135829,,,3.51,,0.001788,17.7,0.249783,,5.57,0.018669,,3.39,,0.054504,,,,,,70.62,2.07,,,1.98,,0.914928
2017-08-03,2804.73,225.34,0.174612,1.8,42.86,0.01886,,0.332352,,10.67,186.99,43.36,0.22689,0.106642,,15.37,7.65,,1.96,186.84,0.001223,,2.08,,0.401428,28.58,,,,0.009111,1.27,0.002983,0.141693,,,3.84,,0.001795,17.37,0.287733,,6.04,0.019075,,3.64,,0.055674,,,,,,71.12,2.29,,,2.01,,0.882777
2017-08-04,2895.89,223.07,0.173743,1.81,43.45,0.022241,,0.391286,,10.43,186.97,45.12,0.22424,0.107494,,15.04,8.22,,2.76,186.76,0.001168,,2.08,,0.405531,28.32,,,,0.009092,1.28,0.003084,0.153309,,,3.67,,0.00182,17.34,0.290454,,6.61,0.018666,,3.96,,0.057082,,,,,,70.34,2.45,,,2.01,,1.11
2017-08-05,3252.91,256.51,0.184737,1.91,46.86,0.023984,,0.40798,,14.02,193.83,48.58,0.228656,0.128871,,15.93,9.38,,3.61,207.52,0.001297,,2.18,,0.592284,30.49,,,,0.009799,1.34,0.003353,0.169715,,,4.32,,0.002087,19.08,0.307149,,7.12,0.019992,,4.09,,0.065476,,,,,,72.29,2.73,,,2.29,,1.26
2017-08-06,3213.94,261.57,0.180444,1.74,45.1,0.022701,,0.431142,,15.21,189.13,47.83,0.248318,0.130999,,15.35,10.07,,2.75,206.3,0.001403,,2.16,,0.509923,30.58,,,,0.009231,1.38,0.003357,0.152057,,,5.21,,0.001909,18.97,0.321917,,6.72,0.018976,,4.62,,0.061829,,,,,,71.36,2.64,,,2.37,,1.54
2017-08-07,3378.94,269.18,0.179021,1.81,45.8,0.022195,,0.474577,,18.68,197.19,50.21,0.280321,0.148848,,15.31,12.65,,3.15,208.64,0.001355,,2.14,,0.562457,30.51,,,,0.009344,1.31,0.003355,0.155597,,,5.64,,0.001949,18.96,0.305599,,7.62,0.018429,,6.05,,0.071303,,,,,,75.4,4.19,,,2.45,,1.52
2017-08-08,3419.94,296.77,0.192586,1.88,48.63,0.023737,,0.547637,,18.27,203.84,51.94,0.275143,0.224421,,15.88,11.5,,3.61,245.48,0.001437,,2.36,,0.585,31.68,,,0.112791,0.009448,1.36,0.003352,0.159335,,,5.41,,0.001961,21.19,0.302366,,7.87,0.019205,,5.42,,0.072467,,,,,,89.47,3.9,,,2.56,,1.51
2017-08-09,3342.47,296.03,0.182947,1.83,48.01,0.022996,,0.543328,,21.75,199.21,50.96,0.279883,0.242912,,15.38,12.55,,3.45,242.9,0.001441,,2.28,,0.681904,29.47,,,0.102764,0.009106,1.31,0.003109,0.151685,,,5.27,,0.001937,22.71,0.304036,,7.53,0.017659,,5.94,,0.065306,,,,,,80.55,3.89,,,2.57,,1.52
2017-08-10,3381.28,295.89,0.180399,1.83,46.5,0.022007,,0.566456,,36.18,200.96,49.47,0.294135,0.349079,,15.19,15.77,,5.93,230.4,0.001391,,2.18,,1.01,28.2,,,0.113176,0.00831,1.22,0.002596,0.159937,,,5.6,,0.001896,22.72,0.280727,,7.91,0.015402,,6.43,,0.065596,,,,,,77.04,4.61,,,2.65,,1.31
2017-08-11,3650.62,308.86,0.179307,1.79,47.1,0.02148,,0.654872,,33.5,205.79,50.65,0.295213,0.392572,,15.17,14.73,,7.23,234.37,0.001312,,2.19,,1.03,26.74,,,0.179872,0.008323,1.14,0.002448,0.190209,,,5.54,,0.00188,22.44,0.322706,,7.58,0.016829,,6.14,,0.078307,,,,,,79.75,5.43,,,2.78,,2.4
2017-08-12,3884.71,310.6,0.173853,1.67,46.43,0.020217,,0.721535,,36.61,205.49,49.37,0.278085,0.446365,,14.81,13.9,,6.19,223.31,0.001604,,2.34,,1.43,26.59,,,0.145452,0.00779,1.36,0.002865,0.171856,,,5.05,,0.001856,22.65,0.312042,,6.79,0.015024,,6.06,,0.068535,,,,,,82.48,4.68,,,2.96,,3.61
2017-08-13,4073.26,298.06,0.168092,1.62,45.81,0.01825,,0.807713,,46.65,198.17,47.76,0.257339,0.876828,,14.3,15.17,,6.94,214.31,0.001492,,2.24,,1.34,25.59,,,0.180029,0.007299,1.24,0.002354,0.15724,,,4.79,,0.001807,20.65,0.27906,,6.52,0.013763,,5.54,,0.06395,,,,,,76.76,4.72,,,2.82,,3.73
2017-08-14,4325.13,300.1,0.169991,1.66,45.8,0.017622,,0.976404,,47.43,199.44,49.75,0.256048,1.3,,14.08,15.06,,7.02,210.23,0.00146,,2.28,,1.34,23.32,,,0.328485,0.006743,1.2,0.001899,0.148383,,,4.72,,0.001762,19.96,0.264399,,6.05,0.011786,,5.22,,0.061587,,,,,,77.25,5.1,,,2.77,,3.63
2017-08-15,4181.93,289.82,0.161221,1.65,43.31,0.017433,,0.917949,,47.49,203.52,48.74,0.247928,1.06,,13.69,14.68,,6.69,212.17,0.001317,,2.17,,1.42,30.02,,,0.277514,0.007584,1.14,0.002614,0.150118,,,4.79,,0.001738,21.02,0.265062,,6.09,0.014555,,4.7,,0.060837,,,,,,76.04,4.79,,,2.61,,2.86
2017-08-16,4376.63,302.27,0.160431,1.6,44.15,0.017702,,1.05,,45.54,232.02,48.78,0.258012,1.44,,14.19,14.35,,8.87,216.75,0.001382,,2.24,,1.49,26.27,,0.224399,0.303196,0.007418,1.18,0.002505,0.141804,,,4.83,,0.001774,21.39,0.268373,,6.05,0.013703,,4.81,,0.059871,,,,,,82.7,4.97,,,2.75,,7.65
2017-08-17,4331.69,301.46,0.157498,1.55,43.91,0.017327,,1.02,,40.69,233.62,47.45,0.244955,1.97,,13.93,13.06,,8.4,208.95,0.00139,,2.08,,1.29,24.47,,0.206735,0.280367,0.007017,1.14,0.00249,0.134528,,,4.58,,0.00171,20.13,0.251114,,6.15,0.012973,,5.57,,0.061191,,,,,,79.21,4.9,,,2.7,,12.23
2017-08-18,4160.62,295.59,0.158883,1.42,47.28,0.016842,,0.870147,,38.85,224.28,46.69,0.243244,2.38,,13.81,11.63,,7.34,201.01,0.001297,,2.01,,0.768952,23.88,,0.293387,0.229612,0.006728,1.07,0.002056,0.128149,,,4.3,,0.001678,19.13,0.234334,,5.62,0.01249,,5.37,,0.054755,,,,,,75.48,3.98,,,2.6,,8.4
2017-08-19,4193.7,297.47,0.155057,1.4,45.48,0.016513,,0.978521,,39.97,288.7,55.96,0.256137,2.09,,13.7,11.64,,7.8,233.34,0.001195,,2.85,,1.02,27.92,,0.478768,0.227993,0.006732,1.07,0.002041,0.126344,,,4.43,,0.001678,19.66,0.251112,,5.66,0.01204,,4.83,,0.055106,,,,,,75.59,3.94,,,2.58,,12.22
2017-08-20,4087.66,301.43,0.158735,1.37,46.23,0.017631,,0.942205,,38.19,294.2,54.71,0.271441,2.5,,13.89,11.79,,8.44,241.07,0.001169,,3.4,,1.05,26.28,,0.424265,0.21656,0.007696,1.44,0.002118,0.132314,,,4.86,,0.001707,20.55,0.273535,,5.73,0.015412,,4.53,,0.055248,,20.37,,,,78.49,3.76,,,2.6,,14.09
2017-08-21,4001.74,321.59,0.191918,1.34,47.94,0.019753,,0.906269,,35.3,279.58,77.82,0.252456,2.7,,14.56,11.23,,7.67,239.06,0.00121,,2.71,,0.80632,27.41,,0.351503,0.176911,0.006737,1.2,0.002037,0.129772,,,4.39,,0.001712,21.96,0.278795,,5.47,0.013351,,4.33,,0.051012,,15.3,,,,78.71,3.23,,,2.72,,12.74
2017-08-22,4100.52,314.79,0.239286,1.28,46.73,0.021624,,0.843775,,35.85,291.5,91.16,0.254089,2.49,0.252281,14.39,11.06,,7.62,227.71,0.001191,,2.91,,0.953999,25.96,,0.364505,0.181937,0.00676,1.19,0.002089,0.132207,,,4.46,,0.001716,21.28,0.284361,,5.68,0.013332,,3.88,,0.050045,,13.99,,,,78.07,3.14,,,2.67,,12.37
2017-08-23,4151.52,317.52,0.246827,1.41,53.25,0.020223,,0.850371,,40.0,292.57,90.33,0.249603,2.58,0.279839,15.29,11.9,,8.24,228.3,0.001204,,3.05,,0.865504,26.32,,0.386673,0.203496,0.006991,1.24,0.002237,0.137956,,,4.6,,0.001732,22.0,0.27963,,5.88,0.013062,,3.52,,0.051593,,22.37,,,,85.9,3.98,,,2.66,,10.24
2017-08-24,4334.68,325.61,0.218958,1.38,50.19,0.019024,,0.895101,,42.05,315.37,86.29,0.265512,2.38,0.252909,15.14,13.78,,8.37,228.11,0.001347,,3.67,,0.82376,31.16,,0.38531,0.184612,0.007056,1.28,0.002342,0.136287,,,5.02,,0.001816,23.03,0.31693,,6.0,0.013267,,4.42,,0.05274,,27.67,,,,94.2,3.95,,,2.71,,9.99
2017-08-25,4371.6,331.92,0.217828,1.38,51.18,0.020497,,0.919635,,40.3,315.89,108.26,0.270482,2.5,0.242978,15.28,13.32,,8.27,237.86,0.001418,,4.32,,0.828,34.53,,0.361609,0.17997,0.006842,1.37,0.002227,0.137379,,,5.27,,0.00179,25.37,0.292532,,6.06,0.012838,,4.42,,0.050952,,26.32,,,,97.23,3.68,,,2.64,,10.16
2017-08-26,4352.4,333.88,0.212577,1.36,51.75,0.021208,,0.962213,,38.59,399.85,138.05,0.268393,2.17,0.234058,15.29,15.41,,8.28,294.65,0.001378,,5.65,,0.908361,38.53,,0.355843,0.18313,0.007197,1.53,0.002433,0.137325,,,5.32,,0.001778,29.5,0.297115,,6.3,0.013274,,3.77,,0.050515,,34.76,,,,98.47,3.77,,,2.72,,16.1
2017-08-27,4382.88,347.89,0.202995,1.35,61.16,0.019785,,0.920351,,40.09,362.89,130.68,0.274641,2.01,0.24163,16.02,15.7,,8.33,273.37,0.001401,,6.86,,0.881723,41.21,,0.351523,0.18022,0.007821,1.43,0.003219,0.137616,,,5.23,,0.001759,27.98,0.314268,,6.97,0.013612,,3.9,1.08,0.051373,,40.83,,,,95.95,3.73,,,2.99,,15.47
2017-08-28,4382.66,347.75,0.224508,1.34,62.36,0.020525,,0.875197,,38.45,356.78,145.4,0.278257,2.04,0.234442,15.79,16.24,,8.59,274.62,0.001467,,6.31,,0.963906,39.82,,0.343713,0.173348,0.008471,1.46,0.003593,0.139928,,,5.26,,0.001825,26.15,0.308761,,7.24,0.015988,,3.85,0.959098,0.048966,,32.84,,,,99.38,3.56,,,2.96,,22.89
